"","id","gender","nat","lang","age","ip","c_mt","w_id","f_t","t_ini","t_end","trials_n","version","id_p","trial","cond","ex1","ex2","ex3","fep","t_in","t1","t2","t_out","t_in_rep","t1_rep","t2_rep","t_out_rep","rt"
"4775",254,"F","United","English",1987,"76.177.121.216","C44TNKM","A2131NUJ7Y8NGZ",0.55,"13:20:48","13:25:20",22,"amb_A1",254,19,"fep","hamster","cacajao","rat","porcupine","rabbit","mouse","squirrel","tiger",1,1,1,0,11192
"4777",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,2,"filler_yes","swan","macareux","paon","iris","tera","hawk","pelican","night_butter",1,1,1,1,12480
"4778",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,1,19808
"4779",254,"F","United","English",1987,"76.177.121.216","C44TNKM","A2131NUJ7Y8NGZ",0.55,"13:20:48","13:25:20",22,"amb_A1",254,17,"filler_no","paon","rouge","swan","hawk","mycena2","cactus","butterfly","aleuria",0,0,0,0,6135
"4780",254,"F","United","English",1987,"76.177.121.216","C44TNKM","A2131NUJ7Y8NGZ",0.55,"13:20:48","13:25:20",22,"amb_A1",254,22,"filler_no","macareux","swan","rouge","pelican","fomitopsis","horn","nymph","calocera",0,0,0,0,5815
"4781",254,"F","United","English",1987,"76.177.121.216","C44TNKM","A2131NUJ7Y8NGZ",0.55,"13:20:48","13:25:20",22,"amb_A1",254,18,"fep","dog","mouse","lycaon","cat","pig","wolf","ours","toad",1,1,1,0,14527
"4782",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,3,"fep","lycaon","porcupine","dog","chita","cheval","wolf","ours","elephant",1,1,1,1,20927
"4783",253,"M","United","English",1991,"67.251.82.6","4YBJBGZ","A1C5SQZ045W0L5",0.366667,"13:20:11","13:25:02",22,"amb_A1",253,20,"filler_fep","pinguouin","swan","dindon","bux","paon","owl","ara","jellyfish",0,1,1,1,7326
"4784",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,2,"filler_yes","pelican","dindon","duck","copro","macareux","mesange","owl","swan",1,1,1,0,13645
"4785",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","lycaon",1,1,0,0,25346
"4786",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,5,"filler_fep","pinguouin","tera","owl","bouleau","paon","ara","swan","mesange",1,1,1,1,13172
"4787",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,6,"filler_fep","pinguouin","paon","hawk","apples","macareux","owl","ara","perruche",1,1,1,1,14093
"4788",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,6,"dist","mouse","elephant","hamster","rhino","phacoch","rat","squirrel","frog",1,1,1,0,26791
"4790",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,5,"fep","amanite1","aleuria","amanite2","phellodon","calocera","amanite3","boletus","jellyfish3",0,1,1,0,32414
"4791",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,9,"fep","chestnut","edulis","oak","pachys","hyacinth","bouleau","pears","jellyfish",0,1,1,0,19889
"4793",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,10,"dist","mycena3","hypocreopsis","mycena","fomitopsis","calocera","mycena2","boletus","corynactis",0,1,1,0,15758
"4795",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,7,"fep","horn","pachys","chestnut","baobab","cactus3","bouleau","peach","orchid2",0,1,1,0,28402
"4796",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,15,"filler_no","porcupine","rat","beaver","calocera","squirrel","hyacinth","libellule","taxus",0,0,0,1,9904
"4797",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,20,"filler_yes","corynactis","montipora","acropora","paon","anthopleura","mussida","diplora","peach",1,1,1,1,15385
"4798",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,22,"dist","ara","toad","pelican","tortue","geko","hawk","casuarius","jellyfish",1,1,1,0,22357
"4803",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,13,"dist","peach","pachys","apples","baobab","cactus2","pears","bouleau","orchid",0,1,0,1,16068
"4805",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,18,"dist","bison","gorilla","capri","rhino","tiger","cow","oryx","frog",1,1,1,0,11577
"4807",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,11,"filler_fep","macareux","pelican","pinguouin","starfish","dindon","ara","tera","rouge",1,1,1,1,12274
"4808",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,8,"filler_no","pelican","duck","hawk","swan","anthopleura","amanite2","pachys","cypre",0,0,0,0,10715
"4812",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,10,"filler_yes","perruche","hawk","pinguouin","cactus","swan","dindon","tera","gazania",0,0,1,0,21363
"4814",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,21,"dist","peach","nymph","pears","cactus3","bux","apples","oak","pin_sylvestre",1,1,0,0,9953
"4815",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,13,"dist","cerf","panda","oryx","phacoch","lama","alces","bison","porcupine",1,1,1,0,18962
"4816",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,9,"fep","wolf","porcupine","lycaon","tiger","cheval","dog","black_bear","elephant",0,1,1,0,28904
"4817",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,14,"filler_yes","macareux","mesange","tera","chestnut","rouge","owl","swan","scorpio",1,1,1,1,9193
"4818",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,20,"filler_fep","swan","owl","hawk","geoglossum","paon","pinguouin","tera","gazania",1,1,1,0,15732
"4819",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,16,"fep","ours","chimp","panda","cat","pig","black_bear","dog","toad",1,1,0,0,18034
"4820",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,11,"dist","baboon","mouse","gorilla","tarsier","lemur","chimp","cacajao","zebra",1,1,1,0,20962
"4821",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,15,"fep","tarsier","salamandre","chimp","pig2","elephant","gorilla","hamster","cassiopea",1,1,1,0,27454
"4824",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,17,"fep","emu","elephant","kiwi","tortue","geko","casuarius","chouette","jellyfish2",0,1,1,0,23088
"4825",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,12,"dist","cow","black_bear","capri","pig","lama","bison","cerf","capincho",1,1,1,1,14014
"4826",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,12,"fep","bison","tiger","capri","hippopotame","pig2","cow","alces","rabbit",1,1,1,0,22960
"4829",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,19,"filler_no","mesange","hawk","pelican","tera","grasshopper2","lilium","cephalantera","vibrissea",0,0,0,0,12469
"4830",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,22,"filler_no","swan","paon","tera","rouge","amanite1","cocci","lilium","starfish3",0,0,0,0,12558
"4833",256,"F","United","English",1955,"70.98.133.222","PQPX54D","A167SYXGXFU7C8",0.466667,"13:22:56","13:30:05",22,"amb_A1",256,16,"fep","tarsier","frog","gorilla","phacoch","elephant","cacajao","hamster","cassiopea",0,1,1,0,13960
"4834",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,19,"filler_no","rouge","dindon","chouette","ara","bee","amanite3","spider","cricket",0,0,0,0,11201
"4835",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,14,"dist","cactus2","nymph","cactus","pachys","colchique","cactus3","gazania","taxus",1,1,0,0,15450
"4836",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,18,"dist","horn","iris","bouleau","cactus","pachys","chestnut","apples","juniperus",1,1,1,0,12034
"4839",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,17,"filler_fep","rouge","perruche","paon","bux","tera","owl","pinguouin","swan",1,1,1,0,16472
"4844",257,"M","United","English",1968,"24.229.33.69","GUSK6Y","A3DIS5O83SQJWW",0.833333,"13:23:34","13:32:52",22,"amb_A1",257,21,"filler_yes","pelican","perruche","swan","jellyfish3","owl","duck","hawk","cruentomycena",1,1,1,0,9440
"4853",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,2,"fep","chestnut","victoria","oak","cactus3","pachys","horn","peach","cypre",0,1,0,0,11321
"4854",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","lycaon",1,1,0,0,10007
"4855",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,3,"dist","horn","hyacinth","oak","cactus2","bux","chestnut","apples","taxus",1,1,0,0,12376
"4861",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,19,"dist","capri","black_bear","cow","hippopotame","pig","bison","oryx","rabbit",0,1,1,0,12269
"4863",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,10,"fep","camel","mouse","lama","zebra","chita","dromadaire","okapi","frog",1,1,1,0,7726
"4867",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,16,"filler_no","cat","black_bear","wolf","tiger","nigh_butter","butterfly","moskito","cactus3",0,0,0,0,6206
"4870",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,7,"filler_no","pelican","owl","swan","perruche","nymph","grasshopper","guepe","hyacinth2",0,0,0,0,5276
"4871",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,4,"filler_no","mesange","tera","chouette","dindon","baobab","orchid2","corynactis","peach",0,0,0,0,9486
"4874",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,12,"fep","rat","chita","hamster","porcupine","lemur","mouse","squirrel","elephant",0,1,1,0,14220
"4876",266,"M","United","English",1975,"66.234.106.2","REHUQU2","A28Q19NTTP0UIQ",0.7,"13:34:56","13:39:40",22,"amb_A1",266,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,1,9906
"4877",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,9,"fep","baboon","cerf","chimp","lemur","capincho","gorilla","cacajao","frog",1,1,1,0,8020
"4879",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,8,"dist","cerf","panda","oryx","lama","camel","alces","capri","tarsier",1,1,1,0,9728
"4880",266,"M","United","English",1975,"66.234.106.2","REHUQU2","A28Q19NTTP0UIQ",0.7,"13:34:56","13:39:40",22,"amb_A1",266,3,"filler_yes","dindon","owl","hawk","montipora","pelican","mesange","chouette","victoria",1,1,1,1,8408
"4883",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,5,"filler_yes","pelican","ara","swan","oak","pinguouin","macareux","owl","rouge",0,0,1,0,10823
"4885",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,6,"filler_fep","corynactis","montipora","mussida","tarsier","acropora","anthopleura","diplora","actinia",1,1,1,1,7184
"4886",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,11,"filler_fep","pelican","hawk","rouge","hygrophoropsis","paon","macareux","owl","colchique",0,0,1,0,13427
"4887",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,3,"filler_yes","pinguouin","dindon","macareux","toxicodon","rouge","pelican","duck","hyacinth2",1,1,1,1,7838
"4888",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,6,"fep","lemur","elephant","gorilla","rhino","phacoch","chimp","beaver","toad",0,1,0,0,17681
"4890",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,4,"fep","chestnut","iris","oak","baobab","cactus2","bouleau","apples","nymph",1,1,0,1,13219
"4891",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,2,"dist","amanite2","vibrissea","amanite1","hydnellum","calocera","amanite3","boletus","jellyfish3",1,1,1,0,7644
"4892",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,9,"filler_yes","hyacinth2","toxicodon","iris","tiger","orchid2","hyacinth","orchid","cephalantera",1,1,1,0,8552
"4893",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,7,"dist","alces","lycaon","oryx","hippopotame","pig2","cerf","capri","rabbit",0,1,1,0,8655
"4895",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,0,11677
"4897",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,15,"filler_fep","corynactis","acropora","diplora","peach","anthopleura","actinia","montipora","mussida",1,1,1,0,8811
"4899",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,13,"filler_yes","rouge","dindon","swan","hyacinth2","ara","chouette","pelican","amanite2",1,1,1,0,13270
"4900",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,5,"filler_no","porcupine","capincho","rat","squirrel","apples","aleuria","jellyfish3","pears",0,0,0,0,8538
"4903",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,14,"dist","capri","dog","bison","pig2","lama","cow","cerf","beaver",1,1,1,0,8794
"4905",270,"M","United","English",1973,"139.67.17.50","K2PABQC","AZG3ZFBPSL91I",0.6,"13:35:40","13:43:01",22,"amb_A1",270,2,"fep","chimp","mouse","baboon","tarsier","lemur","gorilla","cacajao","phacoch",1,1,1,0,10396
"4906",266,"M","United","English",1975,"66.234.106.2","REHUQU2","A28Q19NTTP0UIQ",0.7,"13:34:56","13:39:40",22,"amb_A1",266,2,"fep","mycena2","morchella","mycena3","phellodon","calocera","mycena","boletus","jellyfish",1,1,1,0,8310
"4911",266,"M","United","English",1975,"66.234.106.2","REHUQU2","A28Q19NTTP0UIQ",0.7,"13:34:56","13:39:40",22,"amb_A1",266,4,"dist","oryx","lion","alces","hippopotame","pig2","cerf","capri","tarsier",1,1,1,0,9531
"4912",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,17,"dist","apples","pachys","peach","baobab","cactus2","pears","chestnut","toxicodon",0,1,0,0,7890
"4913",266,"M","United","English",1975,"66.234.106.2","REHUQU2","A28Q19NTTP0UIQ",0.7,"13:34:56","13:39:40",22,"amb_A1",266,5,"dist","cactus3","nenuphar","cactus2","pachys","hyacinth","cactus","gazania","juniperus",1,1,0,1,10068
"4914",261,"F","United","English",1989,"130.132.173.249","BT7ALVG","A3T7O83FKQ2ET7",0.45,"13:32:35","13:37:21",22,"amb_A1",261,18,"fep","amanite2","morchella","amanite3","fomitopsis","calocera","amanite1","boletus","jellyfish2",0,1,1,0,7690
"4915",270,"M","United","English",1973,"139.67.17.50","K2PABQC","AZG3ZFBPSL91I",0.6,"13:35:40","13:43:01",22,"amb_A1",270,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,0,11883
"4916",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,8,"filler_yes","paon","ara","pinguouin","amblypigy","hawk","mesange","owl","duck",1,1,1,1,14587
"4921",266,"M","United","English",1975,"66.234.106.2","REHUQU2","A28Q19NTTP0UIQ",0.7,"13:34:56","13:39:40",22,"amb_A1",266,7,"filler_fep","duck","pelican","chouette","fomitopsis","tera","swan","ara","rouge",1,1,1,1,14097
"4923",272,"M","United","English",1995,"104.4.211.61","M5ZXYHZ","AJ53IRY8SC840",0.4,"13:36:01","13:40:20",22,"amb_A1",272,3,"filler_yes","swan","owl","chouette","montipora","duck","mesange","macareux","perruche",1,1,1,1,9789
"4924",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,12,"filler_fep","rouge","dindon","chouette","cricket","macareux","swan","owl","bee",1,1,1,1,7767
"4925",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,11,"dist","mouse","chimp","hamster","porcupine","rabbit","rat","squirrel","dromadaire",0,1,1,0,7405
"4926",266,"M","United","English",1975,"66.234.106.2","REHUQU2","A28Q19NTTP0UIQ",0.7,"13:34:56","13:39:40",22,"amb_A1",266,11,"dist","capri","chita","bison","lama","dromadaire","cow","oryx","porcupine",1,1,1,0,8074
"4927",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,17,"filler_fep","dindon","rouge","tera","geoglossum","pinguouin","macareux","duck","cassiopea",1,1,1,1,6888
"4930",266,"M","United","English",1975,"66.234.106.2","REHUQU2","A28Q19NTTP0UIQ",0.7,"13:34:56","13:39:40",22,"amb_A1",266,6,"filler_no","swan","chouette","tera","butterfly","ara","night_butter","calocera","pachys",0,0,0,1,5451
"4931",264,"M","United","English",1984,"98.172.176.106","DPQYNB3","A2CMTWGF8QXWQ2",0.416667,"13:34:24","13:38:36",22,"amb_A1",264,10,"fep","baobab","cypre","apples","bux","colchique","chestnut","gazania","cassiopea",0,1,0,0,12449
